center,left,right,steering,speed,throttle,brake
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_47_31_757.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_47_31_757.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_47_31_757.jpg,-0.25,1,0,30.17492
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_47_31_826.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_47_31_826.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_47_31_826.jpg,-0.45,1,0,30.15135
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_47_31_897.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_47_31_897.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_47_31_897.jpg,-0.6000001,1,0,30.13318
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_47_31_971.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_47_31_971.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_47_31_971.jpg,0,1,0,30.18504
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_47_32_041.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_47_32_041.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_47_32_041.jpg,0,0.8875325,0,30.18892
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_47_32_114.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_47_32_114.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_47_32_114.jpg,0,0.6697643,0,30.09613
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_47_32_186.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_47_32_186.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_47_32_186.jpg,0,0.4552745,0,30.04046
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_47_32_256.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_47_32_256.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_47_32_256.jpg,0,0.2421397,0,30.0298
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_47_32_330.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_47_32_330.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_47_32_330.jpg,0.2,0.0229318,0,29.84409
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_47_32_399.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_47_32_399.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_47_32_399.jpg,0.35,0,0,29.60849
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_47_32_473.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_47_32_473.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_47_32_473.jpg,0,0,0,29.28899
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_47_32_542.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_47_32_542.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_47_32_542.jpg,0,0,0,29.04526
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_47_32_613.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_47_32_613.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_47_32_613.jpg,0,0,0,28.86824
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_47_32_685.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_47_32_685.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_47_32_685.jpg,0,0,0,28.63544
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_47_32_757.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_47_32_757.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_47_32_757.jpg,0,0,0,28.46243
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_47_32_828.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_47_32_828.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_47_32_828.jpg,0,0,0,28.23351
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_47_32_899.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_47_32_899.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_47_32_899.jpg,0.15,0,0,28.05509
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_47_32_974.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_47_32_974.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_47_32_974.jpg,0,0,0,27.82841
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_47_33_043.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_47_33_043.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_47_33_043.jpg,0,0,0,27.60448
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_47_33_115.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_47_33_115.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_47_33_115.jpg,0,0,0,27.43781
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_47_33_187.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_47_33_187.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_47_33_187.jpg,0,0,0,27.21717
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_47_33_259.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_47_33_259.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_47_33_259.jpg,0,0,0,27.05287
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_47_33_332.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_47_33_332.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_47_33_332.jpg,0,0,0,26.83534
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_47_33_404.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_47_33_404.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_47_33_404.jpg,0,0,0,26.61956
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_47_33_477.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_47_33_477.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_47_33_477.jpg,0,0,0,26.45887
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_47_33_551.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_47_33_551.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_47_33_551.jpg,0,0,0,26.24613
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_47_33_631.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_47_33_631.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_47_33_631.jpg,0,0,0,26.03509
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_47_33_707.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_47_33_707.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_47_33_707.jpg,0,0,0,25.82575
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_47_33_795.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_47_33_795.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_47_33_795.jpg,0,0,0,25.6181
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_47_33_873.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_47_33_873.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_47_33_873.jpg,0,0,0,25.41211
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_47_33_952.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_47_33_952.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_47_33_952.jpg,0,0,0,25.20778
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_47_34_029.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_47_34_029.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_47_34_029.jpg,0,0,0,25.0051
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_47_34_107.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_47_34_107.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_47_34_107.jpg,0,0,0,24.80404
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_47_34_184.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_47_34_184.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_47_34_184.jpg,0,0,0,24.60461
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_47_34_265.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_47_34_265.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_47_34_265.jpg,0,0,0.2409605,23.52856
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_47_34_359.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_47_34_359.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_47_34_359.jpg,0,0,0.4815475,22.17208
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_47_34_439.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_47_34_439.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_47_34_439.jpg,0,0,0.715412,20.8313
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_47_34_519.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_47_34_519.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_47_34_519.jpg,0,0,0.7082143,19.50637
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_47_34_596.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_47_34_596.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_47_34_596.jpg,0,0,0.4718788,18.52305
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_47_34_673.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_47_34_673.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_47_34_673.jpg,0,0,0.2446302,17.22508
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_47_34_749.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_47_34_749.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_47_34_749.jpg,0,0,0.4773585,15.94219
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_47_34_832.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_47_34_832.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_47_34_832.jpg,0,0,0.7163206,14.6739
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_47_34_910.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_47_34_910.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_47_34_910.jpg,0,0,0.9577075,13.42007
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_47_34_990.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_47_34_990.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_47_34_990.jpg,0,0,1,12.18037
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_47_35_070.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_47_35_070.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_47_35_070.jpg,0,0,1,10.95476
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_47_35_150.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_47_35_150.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_47_35_150.jpg,0,0,1,9.753506
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_47_35_234.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_47_35_234.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_47_35_234.jpg,0,0,0.8756813,8.543899
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_47_35_314.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_47_35_314.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_47_35_314.jpg,0,0,0.6273001,7.357157
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_47_35_395.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_47_35_395.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_47_35_395.jpg,0,0,0.3788955,6.187101
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_47_35_469.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_47_35_469.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_47_35_469.jpg,-0.2,0,0.1594538,5.092675
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_47_35_531.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_47_35_531.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_47_35_531.jpg,-0.4,0,0,4.642003
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_47_35_604.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_47_35_604.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_47_35_604.jpg,-0.6000001,0,0,4.633336
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_47_35_677.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_47_35_677.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_47_35_677.jpg,-0.7500002,0,0,4.623817
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_47_35_747.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_47_35_747.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_47_35_747.jpg,0,0,0,4.606988
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_47_35_815.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_47_35_815.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_47_35_815.jpg,0,0,0,4.634645
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_47_35_890.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_47_35_890.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_47_35_890.jpg,0,0,0,4.672715
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_47_35_967.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_47_35_967.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_47_35_967.jpg,0,0,0,4.710417
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_47_36_044.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_47_36_044.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_47_36_044.jpg,0,0,0,4.747576
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_47_36_126.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_47_36_126.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_47_36_126.jpg,0,0,0,4.784209
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_47_36_204.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_47_36_204.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_47_36_204.jpg,0,0,0,4.820342
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_47_36_281.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_47_36_281.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_47_36_281.jpg,0,0,0,4.847105
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_47_36_360.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_47_36_360.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_47_36_360.jpg,0,0,0,4.88239
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_47_36_440.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_47_36_440.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_47_36_440.jpg,0,0,0,4.923187
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_47_36_517.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_47_36_517.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_47_36_517.jpg,0,0,0,4.993809
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_47_36_599.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_47_36_599.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_47_36_599.jpg,-0.2,0,0,5.060678
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_47_36_678.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_47_36_678.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_47_36_678.jpg,-0.4,0,0,5.114833
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_47_36_757.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_47_36_757.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_47_36_757.jpg,-0.6000001,0,0,5.136993
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_47_36_836.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_47_36_836.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_47_36_836.jpg,-0.8000001,0,0,5.231843
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_47_36_915.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_47_36_915.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_47_36_915.jpg,-1,0.2360013,0,5.515175
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_47_36_996.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_47_36_996.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_47_36_996.jpg,-1,0.4803384,0,5.997534
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_47_37_076.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_47_37_076.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_47_37_076.jpg,-1,0.7176884,0,6.785276
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_47_37_156.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_47_37_156.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_47_37_156.jpg,-1,0.9581686,0,7.804479
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_47_37_233.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_47_37_233.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_47_37_233.jpg,0,1,0,8.798191
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_47_37_313.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_47_37_313.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_47_37_313.jpg,0,1,0,9.826721
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_47_37_391.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_47_37_391.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_47_37_391.jpg,0,1,0,10.92525
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_47_37_482.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_47_37_482.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_47_37_482.jpg,0,1,0,12.15801
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_47_37_553.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_47_37_553.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_47_37_553.jpg,0,1,0,12.80505
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_47_37_633.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_47_37_633.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_47_37_633.jpg,-0.2,1,0,13.71729
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_47_37_711.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_47_37_711.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_47_37_711.jpg,-0.4,1,0,14.78312
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_47_37_787.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_47_37_787.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_47_37_787.jpg,-0.5500001,1,0,15.3465
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_47_37_864.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_47_37_864.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_47_37_864.jpg,-0.7500002,1,0,16.63636
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_47_37_942.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_47_37_942.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_47_37_942.jpg,0,1,0,17.8662
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_47_38_022.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_47_38_022.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_47_38_022.jpg,0,1,0,18.87449
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_47_38_092.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_47_38_092.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_47_38_092.jpg,0,1,0,19.78835
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_47_38_170.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_47_38_170.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_47_38_170.jpg,0,1,0,20.85672
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_47_38_256.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_47_38_256.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_47_38_256.jpg,-0.2,1,0,22.21272
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_47_38_335.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_47_38_335.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_47_38_335.jpg,0,1,0,23.75764
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_47_38_414.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_47_38_414.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_47_38_414.jpg,0,1,0,24.9356
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_47_38_495.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_47_38_495.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_47_38_495.jpg,0,1,0,26.18147
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_47_38_571.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_47_38_571.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_47_38_571.jpg,0.2,1,0,27.59916
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_47_38_646.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_47_38_646.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_47_38_646.jpg,0.4,0.7593759,0,28.62663
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_47_38_724.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_47_38_724.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_47_38_724.jpg,0,0.5265958,0,29.30834
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_47_38_802.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_47_38_802.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_47_38_802.jpg,0.1,0.291481,0,29.74822
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_47_38_884.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_47_38_884.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_47_38_884.jpg,0.25,0.05961806,0,29.8342
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_47_38_960.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_47_38_960.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_47_38_960.jpg,0.45,0,0,29.91503
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_47_39_034.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_47_39_034.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_47_39_034.jpg,0.6500001,0,0,29.4076
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_47_39_119.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_47_39_119.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_47_39_119.jpg,0.8500001,0,0,28.89148
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_47_39_192.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_47_39_192.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_47_39_192.jpg,1,0,0,27.67904
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_47_39_272.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_47_39_272.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_47_39_272.jpg,1,0,0,27.23987
C:\Users\Vinoth\Desktop\IMG\center_2019_02_21_19_47_39_367.jpg,C:\Users\Vinoth\Desktop\IMG\left_2019_02_21_19_47_39_367.jpg,C:\Users\Vinoth\Desktop\IMG\right_2019_02_21_19_47_39_367.jpg,1,0,0,26.91617
